,angry,sad,neutral,happy,EmoAct,EmoVal,EmoDom,SpkrID,Gender,Split_Set
MSP-IMPROV-S06S-M03-S-MF04.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.2,2.6,2.6,5,Male,Train
MSP-IMPROV-S06S-M03-S-MF05.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.666667,3.166667,3.166667,5,Male,Train
MSP-IMPROV-S06S-M03-T-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.096774,2.612903,2.615385,5,Male,Train
MSP-IMPROV-S06S-M04-P-FM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.5,3.166667,2.833333,7,Male,Development
MSP-IMPROV-S06S-M04-P-FM02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.666667,3.166667,2.666667,7,Male,Development
MSP-IMPROV-S06S-M04-P-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.666667,2.833333,2.666667,7,Male,Development
MSP-IMPROV-S06S-M04-S-FM01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.166667,1.5,3.166667,7,Male,Development
MSP-IMPROV-S06S-M04-S-FM02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,3.4,3.6,7,Male,Development
MSP-IMPROV-S06S-M04-S-FM03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,2.75,3.125,7,Male,Development
MSP-IMPROV-S06S-M04-S-FM04.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.8,3.2,2.2,7,Male,Development
MSP-IMPROV-S06S-M04-S-FM05.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,3.5,3.375,7,Male,Development
MSP-IMPROV-S06S-M04-S-MF02.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.0,2.2,3.6,7,Male,Development
MSP-IMPROV-S06S-M04-T-MF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.607143,2.428571,2.607143,7,Male,Development
MSP-IMPROV-S06S-M05-P-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.4,4.4,3.2,9,Male,Test
MSP-IMPROV-S06S-M05-P-MF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.8,4.2,4.0,9,Male,Test
MSP-IMPROV-S06S-M05-P-MF02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.857143,3.714286,3.142857,9,Male,Test
MSP-IMPROV-S06S-M05-P-MF03.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,4.166667,3.666667,3.833333,9,Male,Test
MSP-IMPROV-S06S-M05-S-FM01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,1.4,1.4,2.4,9,Male,Test
MSP-IMPROV-S06S-M05-S-FM02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.4,2.4,2.8,9,Male,Test
MSP-IMPROV-S06S-M05-S-FM03.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.0,2.166667,2.833333,9,Male,Test
MSP-IMPROV-S06S-M05-S-FM04.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,1.8,1.6,2.8,9,Male,Test
MSP-IMPROV-S06S-M05-S-FM05.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.142857,2.428571,2.428571,9,Male,Test
MSP-IMPROV-S06S-M05-S-MF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.6,1.4,2.6,9,Male,Test
MSP-IMPROV-S06S-M05-S-MF02.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,1.8,1.8,2.8,9,Male,Test
MSP-IMPROV-S06S-M05-T-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.384615,2.807692,2.653846,9,Male,Test
MSP-IMPROV-S06S-M06-P-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,3.0,3.6,11,Male,Train
MSP-IMPROV-S06S-M06-S-FM02.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.6,1.6,3.2,11,Male,Train
MSP-IMPROV-S06S-M06-S-FM03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.6,2.2,3.4,11,Male,Train
MSP-IMPROV-S06S-M06-S-FM04.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.0,3.0,2.166667,11,Male,Train
MSP-IMPROV-S06S-M06-S-MF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.5,2.125,3.625,11,Male,Train
MSP-IMPROV-S06S-M06-S-MF02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.666667,3.666667,3.833333,11,Male,Train
MSP-IMPROV-S06S-M06-T-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.407407,2.703704,2.444444,11,Male,Train
MSP-IMPROV-S07A-F01-P-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.0,4.0,2.833333,2,Female,Train
MSP-IMPROV-S07A-F01-P-FM02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.8,3.2,3.2,2,Female,Train
MSP-IMPROV-S07A-F01-P-FM03.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.6,3.4,3.4,2,Female,Train
MSP-IMPROV-S07A-F01-S-FM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.333333,2.0,3.833333,2,Female,Train
MSP-IMPROV-S07A-F01-S-FM02.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,4.166667,1.5,3.166667,2,Female,Train
MSP-IMPROV-S07A-F01-S-FM03.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.8,2.2,4.0,2,Female,Train
MSP-IMPROV-S07A-F01-S-MF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.166667,2.166667,2.5,2,Female,Train
MSP-IMPROV-S07A-F01-S-MF02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.2,3.0,2.4,2,Female,Train
MSP-IMPROV-S07A-F01-S-MF03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.2,3.2,2.8,2,Female,Train
MSP-IMPROV-S07A-F02-P-FM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.285714,2.428571,2.857143,4,Female,Train
MSP-IMPROV-S07A-F02-P-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.333333,2.5,3.0,4,Female,Train
MSP-IMPROV-S07A-F02-P-MF02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.4,3.6,2.8,4,Female,Train
MSP-IMPROV-S07A-F02-S-FM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.4,2.0,2.4,4,Female,Train
MSP-IMPROV-S07A-F02-T-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.5,3.384615,3.285714,4,Female,Train
MSP-IMPROV-S07A-F03-P-FM02.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.6,2.4,3.0,6,Female,Train
MSP-IMPROV-S07A-F03-P-MF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.2,3.6,2.8,6,Female,Train
MSP-IMPROV-S07A-F03-P-MF02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,2.333333,2.333333,6,Female,Train
MSP-IMPROV-S07A-F03-P-MF03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.2,3.0,3.4,6,Female,Train
MSP-IMPROV-S07A-F03-P-MF04.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,4.6,4.4,4.6,6,Female,Train
MSP-IMPROV-S07A-F03-P-MF05.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.4,4.2,4.0,6,Female,Train
MSP-IMPROV-S07A-F03-P-MF06.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,3.0,2.8,3.0,6,Female,Train
MSP-IMPROV-S07A-F03-S-FM02.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.4,2.2,2.8,6,Female,Train
MSP-IMPROV-S07A-F03-S-MF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.166667,3.5,3.333333,6,Female,Train
MSP-IMPROV-S07A-F03-S-MF03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.5,2.666667,2.666667,6,Female,Train
MSP-IMPROV-S07A-F03-S-MF04.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.0,4.0,3.6,6,Female,Train
MSP-IMPROV-S07A-F03-S-MF05.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.2,2.6,3.2,6,Female,Train
MSP-IMPROV-S07A-F03-S-MF06.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.8,2.2,3.0,6,Female,Train
MSP-IMPROV-S07A-F03-S-MF07.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.4,3.0,2.2,6,Female,Train
MSP-IMPROV-S07A-F03-T-FM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.111111,2.037037,3.681818,6,Female,Train
MSP-IMPROV-S07A-F04-S-MF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.2,4.0,3.2,8,Female,Development
MSP-IMPROV-S07A-F05-P-FM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.6,3.2,2.0,10,Female,Test
MSP-IMPROV-S07A-F05-P-FM02.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,1.4,1.8,2.0,10,Female,Test
MSP-IMPROV-S07A-F05-S-FM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.8,2.0,3.8,10,Female,Test
MSP-IMPROV-S07A-F05-S-FM02.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.6,2.4,3.2,10,Female,Test
MSP-IMPROV-S07A-F05-S-FM03.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.2,2.0,3.2,10,Female,Test
MSP-IMPROV-S07A-F05-S-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,3.8,2.4,3.4,10,Female,Test
MSP-IMPROV-S07A-F05-S-MF02.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.857143,2.428571,3.285714,10,Female,Test
MSP-IMPROV-S07A-F05-S-MF03.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.6,3.0,2.6,10,Female,Test
MSP-IMPROV-S07A-F06-P-FM03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.714286,2.857143,2.285714,12,Female,Train
MSP-IMPROV-S07A-F06-P-FM04.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.4,2.8,2.8,12,Female,Train
MSP-IMPROV-S07A-F06-S-FM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.714286,2.428571,3.0,12,Female,Train
MSP-IMPROV-S07A-F06-S-FM02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,3.0,3.2,12,Female,Train
MSP-IMPROV-S07A-F06-S-FM03.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.166667,2.166667,2.833333,12,Female,Train
MSP-IMPROV-S07A-F06-S-FM05.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.666667,2.0,3.0,12,Female,Train
MSP-IMPROV-S07A-F06-S-FM06.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.4,2.0,3.0,12,Female,Train
MSP-IMPROV-S07A-F06-S-MF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,1.8,2.0,2.4,12,Female,Train
MSP-IMPROV-S07A-F06-S-MF02.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.4,2.4,3.0,12,Female,Train
MSP-IMPROV-S07A-F06-S-MF03.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.666667,2.166667,3.333333,12,Female,Train
MSP-IMPROV-S07A-F06-S-MF04.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.166667,2.666667,2.166667,12,Female,Train
MSP-IMPROV-S07A-F06-S-MF05.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.6,2.2,3.4,12,Female,Train
MSP-IMPROV-S07A-F06-S-MF06.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.6,2.4,3.2,12,Female,Train
MSP-IMPROV-S07A-F06-S-MF07.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,3.625,1.75,3.25,12,Female,Train
MSP-IMPROV-S07A-F06-S-MF08.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.0,2.285714,3.428571,12,Female,Train
MSP-IMPROV-S07A-F06-T-FM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.55,2.65,2.75,12,Female,Train
MSP-IMPROV-S07A-M01-P-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.8,3.4,3.4,1,Male,Train
MSP-IMPROV-S07A-M01-P-FM03.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.4,4.0,3.0,1,Male,Train
MSP-IMPROV-S07A-M01-P-FM04.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,1.8,4.0,2.6,1,Male,Train
MSP-IMPROV-S07A-M01-P-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.6,3.4,3.0,1,Male,Train
MSP-IMPROV-S07A-M01-S-FM01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,1.833333,2.333333,2.166667,1,Male,Train
MSP-IMPROV-S07A-M01-S-FM02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.6,2.8,2.4,1,Male,Train
MSP-IMPROV-S07A-M01-S-FM03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.5,2.5,3.5,1,Male,Train
MSP-IMPROV-S07A-M01-S-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.285714,2.571429,3.0,1,Male,Train
MSP-IMPROV-S07A-M01-S-MF02.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.666667,2.166667,3.333333,1,Male,Train
MSP-IMPROV-S07A-M01-S-MF03.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.625,2.25,3.25,1,Male,Train
MSP-IMPROV-S07A-M01-T-MF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.8,2.36,3.2,1,Male,Train
MSP-IMPROV-S07A-M02-P-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.8,3.0,3.4,3,Male,Train
MSP-IMPROV-S07A-M02-P-MF02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.6,3.8,2.8,3,Male,Train
MSP-IMPROV-S07A-M02-S-FM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.571429,2.142857,2.714286,3,Male,Train
MSP-IMPROV-S07A-M02-S-MF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.875,2.625,2.333333,3,Male,Train
MSP-IMPROV-S07A-M02-T-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.307692,2.615385,2.809524,3,Male,Train
MSP-IMPROV-S07A-M03-P-FM01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.0,2.6,3.2,5,Male,Train
MSP-IMPROV-S07A-M03-P-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.2,3.0,2.6,5,Male,Train
MSP-IMPROV-S07A-M03-P-MF02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.0,3.4,3.2,5,Male,Train
MSP-IMPROV-S07A-M03-P-MF03.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.8,3.8,3.0,5,Male,Train
MSP-IMPROV-S07A-M03-S-FM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.8,3.0,3.6,5,Male,Train
MSP-IMPROV-S07A-M03-S-FM02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.4,2.6,3.2,5,Male,Train
MSP-IMPROV-S07A-M03-S-FM03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,2.8,3.6,5,Male,Train
MSP-IMPROV-S07A-M03-S-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.6,3.0,1.8,5,Male,Train
MSP-IMPROV-S07A-M03-S-MF02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.333333,3.0,3.833333,5,Male,Train
MSP-IMPROV-S07A-M03-S-MF03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.6,3.0,3.4,5,Male,Train
MSP-IMPROV-S07A-M03-S-MF04.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,3.0,2.5,5,Male,Train
MSP-IMPROV-S07A-M03-S-MF05.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,2.4,3.4,5,Male,Train
MSP-IMPROV-S07A-M03-S-MF06.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.166667,3.0,3.166667,5,Male,Train
MSP-IMPROV-S07A-M03-T-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.448276,2.931034,3.125,5,Male,Train
MSP-IMPROV-S07A-M04-S-FM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,3.0,3.0,2.8,7,Male,Development
MSP-IMPROV-S07A-M04-S-MF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.5,1.333333,4.0,7,Male,Development
MSP-IMPROV-S07A-M04-T-MF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.28125,2.15625,3.53125,7,Male,Development
MSP-IMPROV-S07A-M05-P-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,1.4,3.4,2.0,9,Male,Test
MSP-IMPROV-S07A-M05-P-FM02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.833333,2.333333,2.333333,9,Male,Test
MSP-IMPROV-S07A-M05-S-FM01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.4,1.8,2.8,9,Male,Test
MSP-IMPROV-S07A-M05-S-FM03.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.8,1.8,3.0,9,Male,Test
MSP-IMPROV-S07A-M05-S-MF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.375,1.5,4.0,9,Male,Test
MSP-IMPROV-S07A-M05-S-MF03.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.4,2.8,2.4,9,Male,Test
MSP-IMPROV-S07A-M06-P-MF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.6,3.6,3.8,11,Male,Train
MSP-IMPROV-S07A-M06-S-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.0,3.857143,3.428571,11,Male,Train
MSP-IMPROV-S07A-M06-S-FM03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.4,3.8,3.2,11,Male,Train
MSP-IMPROV-S07A-M06-S-FM04.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.8,2.6,3.4,11,Male,Train
MSP-IMPROV-S07A-M06-S-FM05.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.333333,3.333333,2.833333,11,Male,Train
MSP-IMPROV-S07A-M06-S-FM06.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.6,3.0,3.0,11,Male,Train
MSP-IMPROV-S07A-M06-S-FM07.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,1.8,2.0,2.8,11,Male,Train
MSP-IMPROV-S07A-M06-S-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.285714,2.428571,3.285714,11,Male,Train
MSP-IMPROV-S07A-M06-S-MF02.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.0,1.833333,2.333333,11,Male,Train
MSP-IMPROV-S07A-M06-S-MF04.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.8,2.8,2.4,11,Male,Train
MSP-IMPROV-S07A-M06-S-MF06.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.2,1.6,3.6,11,Male,Train
MSP-IMPROV-S07A-M06-T-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.129032,2.806452,2.709677,11,Male,Train
MSP-IMPROV-S07H-F01-P-FM03.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.0,4.0,2.4,2,Female,Train
MSP-IMPROV-S07H-F01-P-FM04.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.0,4.166667,2.833333,2,Female,Train
MSP-IMPROV-S07H-F01-P-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.8,3.4,2.8,2,Female,Train
MSP-IMPROV-S07H-F01-P-MF02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,3.4,3.0,2,Female,Train
MSP-IMPROV-S07H-F01-P-MF03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.4,3.2,2.0,2,Female,Train
MSP-IMPROV-S07H-F01-S-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.0,3.8,2.2,2,Female,Train
MSP-IMPROV-S07H-F01-S-FM02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.6,4.4,3.2,2,Female,Train
MSP-IMPROV-S07H-F01-S-MF02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.0,4.166667,3.333333,2,Female,Train
MSP-IMPROV-S07H-F01-S-MF03.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.0,3.8,3.4,2,Female,Train
MSP-IMPROV-S07H-F01-S-MF04.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.5,4.0,3.333333,2,Female,Train
MSP-IMPROV-S07H-F01-T-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.235294,4.441176,3.793103,2,Female,Train
MSP-IMPROV-S07H-F02-P-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.6,3.6,2.6,4,Female,Train
MSP-IMPROV-S07H-F02-S-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.8,4.2,3.8,4,Female,Train
MSP-IMPROV-S07H-F02-S-MF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.4,4.2,3.4,4,Female,Train
MSP-IMPROV-S07H-F02-S-MF02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,1.4,3.8,2.4,4,Female,Train
MSP-IMPROV-S07H-F02-S-MF03.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.571429,4.142857,3.285714,4,Female,Train
MSP-IMPROV-S07H-F02-T-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.740741,3.703704,3.363636,4,Female,Train
MSP-IMPROV-S07H-F03-P-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.0,4.166667,2.666667,6,Female,Train
MSP-IMPROV-S07H-F03-P-MF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.8,4.4,3.2,6,Female,Train
MSP-IMPROV-S07H-F03-P-MF02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.4,2.6,3.2,6,Female,Train
MSP-IMPROV-S07H-F03-P-MF03.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.2,4.0,3.2,6,Female,Train
MSP-IMPROV-S07H-F03-P-MF04.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.8,4.6,3.6,6,Female,Train
MSP-IMPROV-S07H-F03-P-MF05.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,1.8,3.8,3.0,6,Female,Train
MSP-IMPROV-S07H-F03-P-MF06.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.0,4.142857,3.714286,6,Female,Train
MSP-IMPROV-S07H-F03-P-MF07.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.6,3.8,3.8,6,Female,Train
MSP-IMPROV-S07H-F03-P-MF08.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.4,4.6,3.6,6,Female,Train
MSP-IMPROV-S07H-F03-P-MF09.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.6,4.4,3.4,6,Female,Train
MSP-IMPROV-S07H-F03-P-MF10.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,4.2,4.6,4.2,6,Female,Train
MSP-IMPROV-S07H-F03-P-MF11.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.4,4.0,3.2,6,Female,Train
MSP-IMPROV-S07H-F03-S-FM02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.6,4.8,4.2,6,Female,Train
MSP-IMPROV-S07H-F03-S-FM03.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.4,4.0,3.4,6,Female,Train
MSP-IMPROV-S07H-F03-S-FM04.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,3.0,3.333333,3.833333,6,Female,Train
MSP-IMPROV-S07H-F03-S-MF02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.285714,4.428571,3.714286,6,Female,Train
MSP-IMPROV-S07H-F03-S-MF03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.8,3.4,2.8,6,Female,Train
MSP-IMPROV-S07H-F03-S-MF04.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,4.0,4.4,4.0,6,Female,Train
MSP-IMPROV-S07H-F03-S-MF05.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.4,3.2,3.0,6,Female,Train
MSP-IMPROV-S07H-F03-S-MF06.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.2,4.4,4.2,6,Female,Train
MSP-IMPROV-S07H-F03-S-MF07.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.6,3.0,2.8,6,Female,Train
MSP-IMPROV-S07H-F03-T-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.178571,3.857143,3.173913,6,Female,Train
MSP-IMPROV-S07H-F04-S-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.0,4.2,3.4,8,Female,Development
MSP-IMPROV-S07H-F04-S-FM02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.6,4.2,3.6,8,Female,Development
MSP-IMPROV-S07H-F04-S-MF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,1.6,3.6,3.6,8,Female,Development
