,angry,sad,disgust,contempt,fear,neutral,surprise,happy,words
MSP-PODCAST_0156_0058.wav,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.0,excited
MSP-PODCAST_0156_0059.wav,0.142857143,0.0,0.285714286,0.5,0.0,0.071428571,0.0,0.0,"Annoyance,dismissive,Calm"
MSP-PODCAST_0156_0060.wav,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,"complimentary,Interested"
MSP-PODCAST_0156_0067.wav,0.0,0.0,0.066666667,0.133333333,0.0,0.6,0.133333333,0.066666667,"excited,informative,informative"
MSP-PODCAST_0156_0072.wav,0.117647059,0.0,0.117647059,0.058823529,0.176470588,0.235294118,0.235294118,0.058823529,Concern
MSP-PODCAST_0156_0075.wav,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,Annoyed
MSP-PODCAST_0156_0086.wav,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.4,Reflective
MSP-PODCAST_2948_0073.wav,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,Excited
MSP-PODCAST_2948_0087.wav,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.6,Proud
MSP-PODCAST_2948_0093.wav,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,Frustrated
MSP-PODCAST_2948_0105.wav,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,Concerned
MSP-PODCAST_2948_0120.wav,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,"Curious,Curious"
MSP-PODCAST_2948_0121.wav,0.333333333,0.0,0.0,0.333333333,0.0,0.0,0.0,0.333333333,"Concerned,Disappointed"
MSP-PODCAST_2948_0126.wav,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,Hopeful
MSP-PODCAST_2948_0129.wav,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.666666667,"Concerned,Concerned"
MSP-PODCAST_2948_0133.wav,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.666666667,"Curious ,Concerned,Curious"
MSP-PODCAST_2948_0135.wav,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.6,Proud
MSP-PODCAST_2948_0139.wav,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,Impressed
MSP-PODCAST_2948_0147.wav,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,Concerned
MSP-PODCAST_2948_0150.wav,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,Impressed
MSP-PODCAST_2948_0151.wav,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,"Nervous,Nervous"
MSP-PODCAST_2948_0156.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Hopeful,Hopeful,Hopeful"
MSP-PODCAST_2948_0165.wav,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,Concerned
MSP-PODCAST_2948_0168.wav,0.0,0.0,0.0,0.333333333,0.0,0.333333333,0.0,0.333333333,"Concerned,Concerned"
MSP-PODCAST_2948_0172.wav,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.25,Concerned
MSP-PODCAST_2948_0180.wav,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,Annoyed
MSP-PODCAST_2948_0188.wav,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.2,Hopeful
MSP-PODCAST_2948_0202.wav,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.5,Concerned
MSP-PODCAST_2948_0251.wav,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,Proud
MSP-PODCAST_2948_0252.wav,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,"Concerned,Proud"
MSP-PODCAST_2948_0261.wav,0.2,0.0,0.0,0.0,0.2,0.6,0.0,0.0,Amazed
MSP-PODCAST_2948_0262.wav,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,"Impressed,Impressed"
MSP-PODCAST_2948_0268.wav,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,Concerned
MSP-PODCAST_2948_0271.wav,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,Concerned
MSP-PODCAST_2948_0273.wav,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,Excited
MSP-PODCAST_2948_0276.wav,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.666666667,"Curious,Curious ,C,Curious"
MSP-PODCAST_2948_0286.wav,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.666666667,"Confused,Concerned,Anxious"
MSP-PODCAST_2948_0287.wav,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,"Concerned,Curious"
MSP-PODCAST_2948_0299.wav,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,Amused
MSP-PODCAST_2948_0303.wav,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.666666667,"Curious ,Concerned,Curious"
MSP-PODCAST_2948_0305.wav,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.25,Confused
MSP-PODCAST_2948_0309.wav,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,Concerned
MSP-PODCAST_2948_0312.wav,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,Concerned
MSP-PODCAST_2948_0327.wav,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Concerned
MSP-PODCAST_2948_0330.wav,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,Concerned
MSP-PODCAST_2948_0331.wav,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,Concerned
MSP-PODCAST_2948_0332.wav,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,Proud
MSP-PODCAST_2948_0335.wav,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.4,Impressed
MSP-PODCAST_2948_0339.wav,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.0,Concerned
MSP-PODCAST_2948_0340.wav,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,"Hopeful,Hopeful,Impressed"
MSP-PODCAST_2948_0345.wav,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,Impressed
MSP-PODCAST_2948_0349.wav,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.25,Concerned
MSP-PODCAST_2948_0351.wav,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,Concerned
MSP-PODCAST_2948_0361.wav,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,Concerned
MSP-PODCAST_2948_0363.wav,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,Impressed
MSP-PODCAST_2948_0365.wav,0.0,0.333333333,0.0,0.0,0.0,0.333333333,0.333333333,0.0,"Concerned,Concerned"
MSP-PODCAST_2948_0367.wav,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.5,Excited
MSP-PODCAST_2948_0371.wav,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,Concerned
MSP-PODCAST_2948_0374.wav,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,Disappointed
MSP-PODCAST_2948_0376.wav,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,Concerned
MSP-PODCAST_2948_0387.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Concerned,Concerned,Concerned"
MSP-PODCAST_2948_0388.wav,0.0,0.0,0.0,0.666666667,0.0,0.333333333,0.0,0.0,"Concerned,Concerned"
MSP-PODCAST_2948_0389.wav,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.4,Nervous
MSP-PODCAST_2948_0396.wav,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,Concerned
MSP-PODCAST_2948_0422.wav,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.25,Confused
MSP-PODCAST_2948_0427.wav,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,Concerned
MSP-PODCAST_2948_0449.wav,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.25,Concerned
MSP-PODCAST_2948_0481.wav,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25,"Nervous,Nervous"
MSP-PODCAST_2948_0519_0002.wav,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,"Interest,Interest"
MSP-PODCAST_2949_0012.wav,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,Amused
MSP-PODCAST_2949_0025.wav,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,Concerned
MSP-PODCAST_2949_0030.wav,0.0,0.0,0.0,0.333333333,0.0,0.333333333,0.0,0.333333333,"Hopeful,Concerned,Hopeful"
MSP-PODCAST_2949_0068.wav,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,Excited
MSP-PODCAST_2949_0074.wav,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,Concerned
MSP-PODCAST_2949_0077.wav,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.6,Thankful
MSP-PODCAST_2949_0083.wav,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25,Concerned
MSP-PODCAST_2949_0093.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.666666667,"Concerned,Concerned"
MSP-PODCAST_2949_0115.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Concerned,Content"
MSP-PODCAST_2949_0120.wav,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.0,0.333333333,"Curious ,Concerned,Curious"
MSP-PODCAST_2949_0135.wav,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.0,Concerned
MSP-PODCAST_2949_0136.wav,0.0,0.333333333,0.0,0.333333333,0.0,0.333333333,0.0,0.0,"Concerned,Concerned"
MSP-PODCAST_2949_0141.wav,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.25,Concerned
MSP-PODCAST_2949_0148.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Concerned,Concerned,Concerned,Impressed"
MSP-PODCAST_2949_0155.wav,0.0,0.666666667,0.0,0.333333333,0.0,0.0,0.0,0.0,"Concerned,Concerned"
MSP-PODCAST_2949_0156.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Amused,Amused"
MSP-PODCAST_2949_0160.wav,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,Hopeful
MSP-PODCAST_2949_0161.wav,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,Concerned
MSP-PODCAST_2949_0174.wav,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,Concerned
MSP-PODCAST_2949_0176.wav,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,"Excited,Hopeful,Hopeful"
MSP-PODCAST_2949_0180.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Concerned,Amused"
MSP-PODCAST_2949_0191.wav,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.666666667,"Concerned,Concerned"
MSP-PODCAST_2949_0201.wav,0.0,0.333333333,0.0,0.333333333,0.0,0.333333333,0.0,0.0,"Concerned,Concerned"
MSP-PODCAST_2949_0208.wav,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,Hopeful
MSP-PODCAST_2949_0209.wav,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.25,"Disappointed,Doubt"
MSP-PODCAST_2949_0212.wav,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,Concerned
MSP-PODCAST_2949_0231.wav,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,"Concerned,Impressed"
MSP-PODCAST_2949_0234.wav,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.0,Concerned
MSP-PODCAST_2949_0243.wav,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,Impressed
MSP-PODCAST_2949_0249.wav,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,Disappointed
MSP-PODCAST_2949_0251.wav,0.0,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.333333333,"Curious,Curious ,Curious,Curious"
MSP-PODCAST_2949_0259.wav,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,Intrigued
MSP-PODCAST_2949_0273.wav,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,Concerned
MSP-PODCAST_2949_0288.wav,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,Concerned
MSP-PODCAST_2949_0294.wav,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,Impressed
MSP-PODCAST_2949_0314.wav,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,Amused
MSP-PODCAST_2950_0025.wav,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,Disappointed
MSP-PODCAST_2950_0040.wav,0.0,0.2,0.0,0.2,0.0,0.4,0.0,0.2,Proud
MSP-PODCAST_2950_0092.wav,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,Proud
MSP-PODCAST_2950_0095.wav,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,Proud
MSP-PODCAST_2950_0139.wav,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,Impressed
MSP-PODCAST_2950_0172.wav,0.0,0.333333333,0.0,0.0,0.0,0.333333333,0.0,0.333333333,"Concerned,Concerned"
MSP-PODCAST_2950_0174.wav,0.0,0.333333333,0.0,0.333333333,0.0,0.333333333,0.0,0.0,"Concerned,Concerned"
MSP-PODCAST_2950_0176.wav,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,"Concerned,Hopeful"
MSP-PODCAST_2950_0177.wav,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,Concerned
MSP-PODCAST_2950_0181.wav,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,Hopeful
MSP-PODCAST_2950_0186.wav,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.4,Proud
MSP-PODCAST_2950_0197.wav,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.0,Disappointed
MSP-PODCAST_2950_0198.wav,0.0,0.333333333,0.0,0.0,0.0,0.666666667,0.0,0.0,"Concerned,Concerned"
MSP-PODCAST_2950_0210.wav,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Concerned
MSP-PODCAST_2950_0213.wav,0.0,0.666666667,0.0,0.0,0.0,0.333333333,0.0,0.0,"Concerned,Concerned"
MSP-PODCAST_2950_0215.wav,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,"Concerned,Proud"
MSP-PODCAST_2950_0221.wav,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,Concerned
MSP-PODCAST_2950_0222.wav,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,Amused
MSP-PODCAST_2950_0225.wav,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.666666667,"Concerned,Concerned,Impressed"
MSP-PODCAST_2950_0231.wav,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.0,Concerned
MSP-PODCAST_2950_0232.wav,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,Concerned
MSP-PODCAST_2950_0235.wav,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,"Concerned,Proud"
MSP-PODCAST_2950_0249.wav,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,Concerned
MSP-PODCAST_2950_0251.wav,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,"Concerned,Impressed"
MSP-PODCAST_2950_0252.wav,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.5,Annoyed
MSP-PODCAST_2950_0253.wav,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,"Concerned,Curious,Curious,Curious,Curious"
MSP-PODCAST_2950_0256.wav,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,Concerned
MSP-PODCAST_2950_0261.wav,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.6,Intrigued
MSP-PODCAST_2950_0262.wav,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4,Proud
MSP-PODCAST_2950_0263.wav,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,Concerned
MSP-PODCAST_2950_0270.wav,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,Concerned
MSP-PODCAST_2950_0273.wav,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,Concerned
MSP-PODCAST_2950_0275.wav,0.0,0.333333333,0.0,0.0,0.0,0.333333333,0.0,0.333333333,"Concerned,Content,Content"
MSP-PODCAST_2950_0283.wav,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.5,"Concerned,Content"
MSP-PODCAST_2950_0284.wav,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,Concerned
MSP-PODCAST_2950_0290.wav,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.5,Concerned
MSP-PODCAST_2950_0298.wav,0.0,0.4,0.0,0.0,0.2,0.4,0.0,0.0,Nervous
MSP-PODCAST_2950_0300.wav,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,Concerned
MSP-PODCAST_2950_0301.wav,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,Concerned
MSP-PODCAST_2950_0303.wav,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,"Concerned,Proud"
MSP-PODCAST_2950_0304.wav,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.333333333,"Concerned,Concerned"
MSP-PODCAST_2950_0308.wav,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.25,Concerned
MSP-PODCAST_2950_0314.wav,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,Concerned
MSP-PODCAST_2950_0315.wav,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.25,"Concerned,Content"
MSP-PODCAST_2950_0316.wav,0.0,0.2,0.0,0.2,0.0,0.4,0.0,0.2,Proud
MSP-PODCAST_2950_0320.wav,0.0,0.333333333,0.0,0.0,0.0,0.666666667,0.0,0.0,"Hopeful,Concerned,Hopeful"
MSP-PODCAST_2950_0321.wav,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,Concerned
MSP-PODCAST_2950_0349.wav,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,Concerned
MSP-PODCAST_2950_0354.wav,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.6,Impressed
MSP-PODCAST_2950_0364.wav,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.333333333,"Concerned,Hopeful,Hopeful"
MSP-PODCAST_2950_0373.wav,0.0,0.0,0.0,0.666666667,0.0,0.333333333,0.0,0.0,"Concerned,Concerned"
MSP-PODCAST_2950_0376.wav,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.666666667,"Concerned,Concerned"
MSP-PODCAST_2950_0386.wav,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.0,Concerned
MSP-PODCAST_2950_0391.wav,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.5,Concerned
MSP-PODCAST_2950_0400.wav,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Concerned
MSP-PODCAST_2950_0406.wav,0.0,0.666666667,0.0,0.333333333,0.0,0.0,0.0,0.0,"Concerned,Concerned"
MSP-PODCAST_2950_0407.wav,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,Concerned
MSP-PODCAST_2950_0409.wav,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,Concerned
MSP-PODCAST_2950_0412.wav,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.0,Concerned
MSP-PODCAST_2950_0415.wav,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25,"Concerned,Content"
MSP-PODCAST_2950_0419.wav,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,Concerned
MSP-PODCAST_2950_0426.wav,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.666666667,"Concerned,Concerned"
MSP-PODCAST_2951_0017.wav,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,"Relieved,relieved,Relieved"
MSP-PODCAST_2951_0018.wav,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,Disappointed
MSP-PODCAST_2951_0021.wav,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Amused
MSP-PODCAST_2951_0023.wav,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,Annoyed
MSP-PODCAST_2951_0025.wav,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.4,Impressed
MSP-PODCAST_2951_0030.wav,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,Proud
MSP-PODCAST_2951_0056.wav,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.333333333,"Concerned,Concerned"
MSP-PODCAST_2951_0098.wav,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,Concerned
MSP-PODCAST_2951_0145.wav,0.0,0.0,0.0,0.25,0.0,0.5,0.25,0.0,Concerned
MSP-PODCAST_2951_0156.wav,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,Concerned
MSP-PODCAST_2951_0158.wav,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,Concerned
MSP-PODCAST_2951_0159.wav,0.0,0.0,0.0,0.333333333,0.0,0.333333333,0.0,0.333333333,"Concerned,Concerned"
MSP-PODCAST_2951_0163.wav,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,"Concerned,Concerned,Concerned"
MSP-PODCAST_2951_0167.wav,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.333333333,"Concerned,Concerned"
MSP-PODCAST_2951_0170.wav,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,Concerned
MSP-PODCAST_2951_0181.wav,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,"Concerned,Content,Content"
MSP-PODCAST_2951_0182.wav,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.5,Concerned
MSP-PODCAST_2951_0194.wav,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,Concerned
MSP-PODCAST_2951_0205.wav,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,Impressed
MSP-PODCAST_2951_0215.wav,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,"Annoyed,Impressed"
MSP-PODCAST_2951_0218.wav,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,Concerned
MSP-PODCAST_2951_0219.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Hopeful,Hopeful"
MSP-PODCAST_2951_0220.wav,0.0,0.666666667,0.0,0.333333333,0.0,0.0,0.0,0.0,"Concerned,Concerned,Concerned"
MSP-PODCAST_2951_0221.wav,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,Content
MSP-PODCAST_2951_0225.wav,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,"Concerned,Hopeful"
MSP-PODCAST_2951_0228.wav,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,Disappointed
MSP-PODCAST_2951_0235.wav,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,Amused
MSP-PODCAST_2951_0239.wav,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,Disappointed
MSP-PODCAST_2951_0242.wav,0.0,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.333333333,"Concerned,Concerned"
MSP-PODCAST_2951_0252.wav,0.333333333,0.0,0.0,0.0,0.0,0.333333333,0.0,0.333333333,"Concerned,Concerned"
MSP-PODCAST_2951_0257.wav,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.6,Impressed
MSP-PODCAST_2951_0260.wav,0.0,0.0,0.0,0.333333333,0.0,0.0,0.333333333,0.333333333,"Concerned,Concerned"
MSP-PODCAST_2951_0261.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Concerned,Concerned,Disappointed"
MSP-PODCAST_2951_0263.wav,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.0,Concerned
MSP-PODCAST_2951_0275.wav,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,Disappointed
MSP-PODCAST_2951_0276.wav,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,Disappointed
MSP-PODCAST_2951_0280.wav,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,Concerned
MSP-PODCAST_2951_0283.wav,0.0,0.333333333,0.333333333,0.333333333,0.0,0.0,0.0,0.0,"Concerned,Concerned"
MSP-PODCAST_2951_0285.wav,0.0,0.5,0.0,0.25,0.0,0.25,0.0,0.0,Concerned
MSP-PODCAST_2951_0290.wav,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25,Concerned
MSP-PODCAST_2951_0291.wav,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.25,"Concerned,Proud"
MSP-PODCAST_2951_0302.wav,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.5,Concerned
MSP-PODCAST_2951_0303.wav,0.0,0.333333333,0.0,0.0,0.0,0.333333333,0.0,0.333333333,"Concerned,Concerned"
MSP-PODCAST_2951_0308.wav,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,Proud
MSP-PODCAST_2951_0310.wav,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.5,Concerned
MSP-PODCAST_2951_0312.wav,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.333333333,"Concerned,Concerned"
MSP-PODCAST_2951_0314.wav,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,Concerned
MSP-PODCAST_2951_0315.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Concerned,Concerned,Concerned,Concerned"
MSP-PODCAST_2951_0318.wav,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,Concerned
MSP-PODCAST_2951_0319.wav,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.2,Proud
MSP-PODCAST_2951_0338.wav,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,Concerned
MSP-PODCAST_2951_0342.wav,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.25,Concerned
MSP-PODCAST_2951_0347.wav,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,"Impressed,Impressed"
MSP-PODCAST_2951_0352.wav,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25,"interested,Impressed,interested"
MSP-PODCAST_2951_0358.wav,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,Impressed
MSP-PODCAST_2952_0013.wav,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,Amused
MSP-PODCAST_2952_0031.wav,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Concerned
MSP-PODCAST_2952_0046.wav,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.4,Impressed
MSP-PODCAST_2952_0047.wav,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Concerned
MSP-PODCAST_2952_0048.wav,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,Concerned
MSP-PODCAST_2952_0052.wav,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.333333333,"Concerned,Concerned"
MSP-PODCAST_2952_0058.wav,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,Concerned
MSP-PODCAST_2952_0064.wav,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,Concerned
MSP-PODCAST_2952_0065.wav,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,Concerned
MSP-PODCAST_2952_0067.wav,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,Hopeful
MSP-PODCAST_2952_0069.wav,0.0,0.5,0.0,0.25,0.0,0.25,0.0,0.0,Concerned
