FileName,depressed,frustrated,angry,sad,disgust,excited,fear,neutral,surprise,happy,EmoAct,EmoVal,EmoDom,SpkrID,Gender,Split_Set
MSP-IMPROV-S04S-M02-T-MF01.wav,0.075514,0.075514,0.023045,0.250412,0.075514,0.005556,0.058025,0.407819,0.005556,0.023045,2.470588,2.588235,2.689655,02,Male,Train
MSP-IMPROV-S04S-M03-P-FM01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.140476,0.005556,0.140476,0.140476,0.545238,2.2,3.8,3.2,03,Male,Development
MSP-IMPROV-S04S-M03-P-MF01.wav,0.1,0.1,0.1,0.005556,0.005556,0.005556,0.005556,0.666667,0.005556,0.005556,1.857143,2.857143,2.142857,03,Male,Development
MSP-IMPROV-S04S-M03-P-MF02.wav,0.215432,0.005556,0.005556,0.32037,0.005556,0.005556,0.110494,0.32037,0.005556,0.005556,1.5,2.166667,1.833333,03,Male,Development
MSP-IMPROV-S04S-M03-P-MF03.wav,0.215432,0.110494,0.005556,0.215432,0.110494,0.005556,0.005556,0.32037,0.005556,0.005556,1.2,2.2,1.8,03,Male,Development
MSP-IMPROV-S04S-M03-P-MF04.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.635185,0.215432,0.110494,1.714286,3.142857,2.285714,03,Male,Development
MSP-IMPROV-S04S-M03-P-MF05.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.410317,0.005556,0.545238,1.6,3.6,2.6,03,Male,Development
MSP-IMPROV-S04S-M03-P-MF06.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.140476,0.005556,0.140476,0.005556,0.680159,2.6,4.6,3.0,03,Male,Development
MSP-IMPROV-S04S-M03-P-MF07.wav,0.005556,0.005556,0.123611,0.005556,0.005556,0.005556,0.005556,0.477778,0.005556,0.359722,1.5,3.5,2.5,03,Male,Development
MSP-IMPROV-S04S-M03-P-MF08.wav,0.005556,0.005556,0.058025,0.005556,0.058025,0.110494,0.005556,0.32037,0.058025,0.37284,2.111111,3.666667,2.888889,03,Male,Development
MSP-IMPROV-S04S-M03-P-MF09.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.123611,0.005556,0.477778,0.123611,0.241667,2.6,4.2,3.4,03,Male,Development
MSP-IMPROV-S04S-M03-P-MF10.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.140476,0.005556,0.140476,0.005556,0.680159,2.2,4.2,2.4,03,Male,Development
MSP-IMPROV-S04S-M03-S-FM01.wav,0.005556,0.005556,0.005556,0.162963,0.005556,0.005556,0.162963,0.635185,0.005556,0.005556,1.0,2.6,2.8,03,Male,Development
MSP-IMPROV-S04S-M03-S-MF01.wav,0.110494,0.005556,0.110494,0.215432,0.005556,0.005556,0.110494,0.425309,0.005556,0.005556,2.0,2.8,2.8,03,Male,Development
MSP-IMPROV-S04S-M03-S-MF02.wav,0.005556,0.32037,0.162963,0.32037,0.005556,0.005556,0.005556,0.162963,0.005556,0.005556,1.8,2.0,3.0,03,Male,Development
MSP-IMPROV-S04S-M03-T-MF01.wav,0.162963,0.084259,0.005556,0.215432,0.03179,0.005556,0.005556,0.477778,0.005556,0.005556,1.925926,2.703704,2.590909,03,Male,Development
MSP-IMPROV-S04S-M03-T-MF02.wav,0.120034,0.062795,0.034175,0.3633,0.062795,0.005556,0.077104,0.220202,0.048485,0.005556,2.142857,2.238095,2.432432,03,Male,Development
MSP-IMPROV-S04S-M04-P-FM01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.110494,0.005556,0.110494,0.215432,0.530247,3.0,4.2,2.8,04,Male,Test
MSP-IMPROV-S04S-M04-P-MF01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.091414,0.177273,0.263131,0.091414,0.34899,2.5,3.5,2.333333,04,Male,Test
MSP-IMPROV-S04S-M04-P-MF02.wav,0.005556,0.32037,0.005556,0.005556,0.005556,0.005556,0.005556,0.32037,0.005556,0.32037,2.2,3.4,3.0,04,Male,Test
MSP-IMPROV-S04S-M04-P-MF03.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.123611,0.005556,0.595833,0.123611,0.123611,2.2,3.2,3.4,04,Male,Test
MSP-IMPROV-S04S-M04-P-MF04.wav,0.32037,0.005556,0.084259,0.32037,0.005556,0.005556,0.005556,0.241667,0.005556,0.005556,1.714286,2.428571,2.714286,04,Male,Test
MSP-IMPROV-S04S-M04-S-FM01.wav,0.005556,0.140476,0.005556,0.140476,0.005556,0.005556,0.005556,0.680159,0.005556,0.005556,2.166667,2.5,3.666667,04,Male,Test
MSP-IMPROV-S04S-M04-S-MF01.wav,0.005556,0.005556,0.005556,0.410317,0.140476,0.005556,0.005556,0.275397,0.140476,0.005556,2.2,2.2,3.6,04,Male,Test
MSP-IMPROV-S04S-M04-T-MF01.wav,0.093704,0.118889,0.118889,0.21963,0.131481,0.005556,0.043333,0.207037,0.055926,0.005556,2.526316,2.236842,2.894737,04,Male,Test
MSP-IMPROV-S04S-M05-P-FM01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.241667,0.005556,0.005556,0.241667,0.477778,3.6,4.4,3.2,05,Male,Train
MSP-IMPROV-S04S-M05-P-FM02.wav,0.005556,0.005556,0.005556,0.1,0.005556,0.288889,0.005556,0.1,0.005556,0.477778,3.6,4.2,3.2,05,Male,Train
MSP-IMPROV-S04S-M05-P-FM03.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.194444,0.005556,0.383333,0.005556,0.383333,2.2,2.8,3.2,05,Male,Train
MSP-IMPROV-S04S-M05-P-FM04.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.288889,0.005556,0.005556,0.194444,0.477778,3.8,4.8,4.0,05,Male,Train
MSP-IMPROV-S04S-M05-P-FM05.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.140476,0.005556,0.140476,0.005556,0.680159,2.8,3.8,3.0,05,Male,Train
MSP-IMPROV-S04S-M05-P-FM06.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.275397,0.005556,0.005556,0.005556,0.680159,2.8,4.6,3.6,05,Male,Train
MSP-IMPROV-S04S-M05-P-FM07.wav,0.084259,0.005556,0.005556,0.084259,0.005556,0.241667,0.005556,0.084259,0.084259,0.399074,3.6,4.4,4.0,05,Male,Train
MSP-IMPROV-S04S-M05-P-FM08.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.162963,0.005556,0.241667,0.162963,0.399074,3.2,4.0,3.6,05,Male,Train
MSP-IMPROV-S04S-M05-P-FM09.wav,0.005556,0.194444,0.005556,0.005556,0.005556,0.1,0.005556,0.005556,0.1,0.572222,3.333333,4.333333,3.166667,05,Male,Train
MSP-IMPROV-S04S-M05-P-FM10.wav,0.005556,0.241667,0.005556,0.005556,0.123611,0.005556,0.005556,0.595833,0.005556,0.005556,2.4,2.8,2.8,05,Male,Train
MSP-IMPROV-S04S-M05-P-FM11.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.95,0.005556,0.005556,2.0,3.4,3.4,05,Male,Train
MSP-IMPROV-S04S-M05-P-MF01.wav,0.241667,0.123611,0.005556,0.477778,0.123611,0.005556,0.005556,0.005556,0.005556,0.005556,2.2,2.2,1.8,05,Male,Train
MSP-IMPROV-S04S-M05-S-FM01.wav,0.123611,0.005556,0.005556,0.005556,0.123611,0.005556,0.123611,0.595833,0.005556,0.005556,1.4,2.6,2.4,05,Male,Train
MSP-IMPROV-S04S-M05-S-FM02.wav,0.005556,0.194444,0.005556,0.005556,0.005556,0.005556,0.005556,0.761111,0.005556,0.005556,2.2,3.0,3.4,05,Male,Train
MSP-IMPROV-S04S-M05-S-FM03.wav,0.005556,0.123611,0.005556,0.005556,0.005556,0.005556,0.005556,0.713889,0.123611,0.005556,2.0,2.333333,3.0,05,Male,Train
MSP-IMPROV-S04S-M05-S-FM04.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.95,0.005556,0.005556,1.875,3.375,2.875,05,Male,Train
MSP-IMPROV-S04S-M05-S-FM05.wav,0.005556,0.005556,0.005556,0.194444,0.005556,0.005556,0.005556,0.761111,0.005556,0.005556,2.0,2.4,3.6,05,Male,Train
MSP-IMPROV-S04S-M05-S-FM06.wav,0.005556,0.005556,0.162963,0.162963,0.005556,0.005556,0.005556,0.477778,0.162963,0.005556,2.0,2.4,3.2,05,Male,Train
MSP-IMPROV-S04S-M05-S-MF01.wav,0.296154,0.078205,0.078205,0.368803,0.078205,0.005556,0.078205,0.005556,0.005556,0.005556,3.8,1.0,3.2,05,Male,Train
MSP-IMPROV-S04S-M05-S-MF02.wav,0.241667,0.005556,0.005556,0.595833,0.005556,0.005556,0.005556,0.123611,0.005556,0.005556,2.2,1.6,2.8,05,Male,Train
MSP-IMPROV-S04S-M05-T-MF01.wav,0.038123,0.184674,0.103257,0.217241,0.233525,0.038123,0.038123,0.103257,0.038123,0.005556,2.925926,2.0,2.962963,05,Male,Train
MSP-IMPROV-S04S-M06-P-MF01.wav,0.005556,0.005556,0.110494,0.005556,0.005556,0.110494,0.005556,0.110494,0.215432,0.425309,2.4,4.0,3.6,06,Male,Train
MSP-IMPROV-S04S-M06-P-MF02.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.477778,0.162963,0.32037,2.0,3.6,3.2,06,Male,Train
MSP-IMPROV-S04S-M06-S-FM01.wav,0.005556,0.005556,0.005556,0.162963,0.005556,0.005556,0.005556,0.792593,0.005556,0.005556,2.6,2.6,2.6,06,Male,Train
MSP-IMPROV-S04S-M06-S-FM02.wav,0.005556,0.005556,0.005556,0.530247,0.110494,0.005556,0.110494,0.215432,0.005556,0.005556,2.0,2.2,3.6,06,Male,Train
MSP-IMPROV-S04S-M06-S-MF01.wav,0.150855,0.150855,0.04188,0.332479,0.078205,0.005556,0.223504,0.005556,0.005556,0.005556,3.777778,1.444444,3.444444,06,Male,Train
MSP-IMPROV-S04S-M06-S-MF02.wav,0.241667,0.084259,0.005556,0.399074,0.005556,0.005556,0.162963,0.005556,0.084259,0.005556,2.0,3.8,2.6,06,Male,Train
MSP-IMPROV-S04S-M06-T-MF01.wav,0.039286,0.073016,0.106746,0.309127,0.191071,0.005556,0.123611,0.089881,0.056151,0.005556,2.903226,2.096774,2.967742,06,Male,Train
MSP-IMPROV-S05A-F01-P-FM01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.140476,0.005556,0.140476,0.680159,2.6,4.0,2.6,01,Female,Train
MSP-IMPROV-S05A-F01-P-MF01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.123611,0.005556,0.241667,0.005556,0.595833,2.4,3.8,3.2,01,Female,Train
MSP-IMPROV-S05A-F01-P-MF02.wav,0.005556,0.162963,0.005556,0.005556,0.005556,0.005556,0.005556,0.162963,0.005556,0.635185,2.2,4.0,3.4,01,Female,Train
MSP-IMPROV-S05A-F01-S-FM01.wav,0.005556,0.288889,0.477778,0.005556,0.005556,0.1,0.005556,0.005556,0.1,0.005556,4.0,1.6,3.4,01,Female,Train
MSP-IMPROV-S05A-F01-S-FM02.wav,0.005556,0.434848,0.434848,0.005556,0.005556,0.005556,0.005556,0.005556,0.091414,0.005556,3.6,1.6,3.8,01,Female,Train
MSP-IMPROV-S05A-F01-S-FM03.wav,0.005556,0.288889,0.477778,0.005556,0.1,0.005556,0.005556,0.1,0.005556,0.005556,2.5,2.166667,3.166667,01,Female,Train
MSP-IMPROV-S05A-F01-S-MF01.wav,0.005556,0.288889,0.194444,0.1,0.005556,0.1,0.005556,0.194444,0.1,0.005556,2.833333,2.333333,2.833333,01,Female,Train
MSP-IMPROV-S05A-F01-S-MF02.wav,0.005556,0.1,0.1,0.1,0.1,0.005556,0.005556,0.477778,0.1,0.005556,2.0,2.714286,2.714286,01,Female,Train
MSP-IMPROV-S05A-F01-S-MF03.wav,0.005556,0.368803,0.296154,0.150855,0.005556,0.005556,0.005556,0.078205,0.005556,0.078205,3.0,2.333333,3.0,01,Female,Train
MSP-IMPROV-S05A-F01-S-MF04.wav,0.005556,0.215432,0.005556,0.110494,0.005556,0.110494,0.005556,0.32037,0.005556,0.215432,2.0,3.166667,2.5,01,Female,Train
MSP-IMPROV-S05A-F01-S-MF05.wav,0.110494,0.110494,0.005556,0.215432,0.005556,0.005556,0.005556,0.32037,0.110494,0.110494,2.166667,2.833333,2.833333,01,Female,Train
MSP-IMPROV-S05A-F01-S-MF06.wav,0.005556,0.288889,0.194444,0.005556,0.005556,0.1,0.005556,0.288889,0.1,0.005556,2.333333,2.666667,2.833333,01,Female,Train
MSP-IMPROV-S05A-F01-S-MF07.wav,0.005556,0.410317,0.140476,0.140476,0.005556,0.005556,0.005556,0.275397,0.005556,0.005556,2.6,2.4,3.2,01,Female,Train
MSP-IMPROV-S05A-F01-S-MF08.wav,0.005556,0.383333,0.288889,0.005556,0.005556,0.1,0.005556,0.194444,0.005556,0.005556,2.6,2.0,3.2,01,Female,Train
MSP-IMPROV-S05A-F01-S-MF09.wav,0.005556,0.263131,0.091414,0.091414,0.005556,0.091414,0.005556,0.34899,0.005556,0.091414,2.5,2.833333,3.0,01,Female,Train
MSP-IMPROV-S05A-F01-T-FM01.wav,0.005556,0.314316,0.441453,0.060043,0.096368,0.060043,0.005556,0.005556,0.005556,0.005556,3.0,1.777778,3.636364,01,Female,Train
MSP-IMPROV-S05A-F02-P-FM01.wav,0.005556,0.34899,0.263131,0.005556,0.091414,0.005556,0.005556,0.263131,0.005556,0.005556,2.4,2.2,3.0,02,Female,Train
MSP-IMPROV-S05A-F02-P-FM02.wav,0.005556,0.140476,0.005556,0.140476,0.005556,0.005556,0.140476,0.545238,0.005556,0.005556,2.0,2.8,2.6,02,Female,Train
MSP-IMPROV-S05A-F02-P-MF01.wav,0.005556,0.1,0.005556,0.005556,0.005556,0.005556,0.288889,0.383333,0.194444,0.005556,2.8,3.2,3.4,02,Female,Train
MSP-IMPROV-S05A-F02-P-MF02.wav,0.005556,0.110494,0.110494,0.005556,0.110494,0.005556,0.005556,0.425309,0.110494,0.110494,2.0,3.0,3.2,02,Female,Train
MSP-IMPROV-S05A-F02-S-FM01.wav,0.123611,0.123611,0.359722,0.005556,0.123611,0.005556,0.005556,0.241667,0.005556,0.005556,2.4,2.4,3.2,02,Female,Train
MSP-IMPROV-S05A-F02-S-FM02.wav,0.207937,0.207937,0.140476,0.073016,0.207937,0.005556,0.005556,0.140476,0.005556,0.005556,2.4,2.4,2.6,02,Female,Train
MSP-IMPROV-S05A-F02-S-FM03.wav,0.005556,0.1,0.572222,0.1,0.194444,0.005556,0.005556,0.005556,0.005556,0.005556,3.166667,1.833333,3.5,02,Female,Train
MSP-IMPROV-S05A-F02-S-MF01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.140476,0.815079,0.005556,0.005556,2.166667,2.833333,3.333333,02,Female,Train
MSP-IMPROV-S05A-F02-S-MF02.wav,0.005556,0.215432,0.215432,0.005556,0.005556,0.110494,0.005556,0.005556,0.005556,0.425309,2.4,3.8,3.2,02,Female,Train
MSP-IMPROV-S05A-F02-S-MF03.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.123611,0.713889,0.123611,0.005556,2.714286,3.142857,3.285714,02,Female,Train
MSP-IMPROV-S05A-F02-S-MF04.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.110494,0.005556,0.530247,0.005556,0.32037,1.833333,3.333333,3.166667,02,Female,Train
MSP-IMPROV-S05A-F02-T-FM01.wav,0.021296,0.273148,0.194444,0.1,0.068519,0.005556,0.037037,0.257407,0.037037,0.005556,2.470588,2.411765,3.034483,02,Female,Train
MSP-IMPROV-S05A-F03-P-FM01.wav,0.182639,0.300694,0.182639,0.182639,0.123611,0.005556,0.005556,0.005556,0.005556,0.005556,2.333333,1.666667,2.833333,03,Female,Development
MSP-IMPROV-S05A-F03-P-FM02.wav,0.1,0.288889,0.194444,0.194444,0.005556,0.005556,0.005556,0.194444,0.005556,0.005556,2.4,2.2,3.0,03,Female,Development
MSP-IMPROV-S05A-F03-P-FM03.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.241667,0.005556,0.005556,0.32037,0.399074,4.6,5.0,4.0,03,Female,Development
MSP-IMPROV-S05A-F03-P-FM04.wav,0.005556,0.194444,0.1,0.005556,0.005556,0.1,0.005556,0.194444,0.1,0.288889,3.0,3.8,3.2,03,Female,Development
MSP-IMPROV-S05A-F03-P-FM05.wav,0.005556,0.241667,0.005556,0.005556,0.005556,0.005556,0.005556,0.359722,0.123611,0.241667,2.4,3.2,3.0,03,Female,Development
MSP-IMPROV-S05A-F03-P-MF01.wav,0.005556,0.005556,0.162963,0.005556,0.005556,0.005556,0.005556,0.162963,0.005556,0.635185,2.0,3.2,2.4,03,Female,Development
MSP-IMPROV-S05A-F03-P-MF02.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.761111,0.005556,0.194444,1.6,3.2,2.6,03,Female,Development
MSP-IMPROV-S05A-F03-P-MF03.wav,0.005556,0.005556,0.1,0.005556,0.005556,0.288889,0.005556,0.1,0.005556,0.477778,2.6,4.0,3.4,03,Female,Development
MSP-IMPROV-S05A-F03-P-MF04.wav,0.005556,0.123611,0.123611,0.005556,0.005556,0.005556,0.005556,0.477778,0.005556,0.241667,1.666667,3.166667,2.0,03,Female,Development
MSP-IMPROV-S05A-F03-P-MF05.wav,0.110494,0.32037,0.110494,0.215432,0.110494,0.005556,0.005556,0.110494,0.005556,0.005556,2.8,1.8,2.8,03,Female,Development
MSP-IMPROV-S05A-F03-P-MF06.wav,0.005556,0.288889,0.1,0.1,0.005556,0.005556,0.005556,0.383333,0.005556,0.1,2.333333,2.666667,2.666667,03,Female,Development
MSP-IMPROV-S05A-F03-P-MF07.wav,0.005556,0.215432,0.005556,0.215432,0.005556,0.005556,0.005556,0.530247,0.005556,0.005556,2.333333,2.5,3.0,03,Female,Development
MSP-IMPROV-S05A-F03-P-MF08.wav,0.005556,0.342857,0.410317,0.005556,0.073016,0.005556,0.005556,0.140476,0.005556,0.005556,3.285714,1.714286,3.142857,03,Female,Development
MSP-IMPROV-S05A-F03-S-FM01.wav,0.005556,0.342857,0.410317,0.005556,0.140476,0.005556,0.005556,0.005556,0.005556,0.073016,3.714286,2.0,4.285714,03,Female,Development
MSP-IMPROV-S05A-F03-S-FM02.wav,0.005556,0.383333,0.572222,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,3.333333,1.666667,4.333333,03,Female,Development
MSP-IMPROV-S05A-F03-S-FM03.wav,0.073016,0.342857,0.410317,0.005556,0.073016,0.073016,0.005556,0.005556,0.005556,0.005556,3.0,2.333333,3.5,03,Female,Development
MSP-IMPROV-S05A-F03-S-FM04.wav,0.005556,0.477778,0.359722,0.005556,0.005556,0.005556,0.005556,0.123611,0.005556,0.005556,3.0,2.2,3.6,03,Female,Development
MSP-IMPROV-S05A-F03-S-FM05.wav,0.005556,0.275397,0.410317,0.073016,0.005556,0.140476,0.005556,0.005556,0.073016,0.005556,3.833333,1.666667,4.333333,03,Female,Development
MSP-IMPROV-S05A-F03-S-MF01.wav,0.005556,0.005556,0.084259,0.162963,0.084259,0.005556,0.32037,0.241667,0.084259,0.005556,2.4,2.2,3.2,03,Female,Development
MSP-IMPROV-S05A-F03-S-MF02.wav,0.005556,0.32037,0.32037,0.084259,0.005556,0.005556,0.084259,0.084259,0.084259,0.005556,3.0,2.166667,3.166667,03,Female,Development
MSP-IMPROV-S05A-F03-S-MF03.wav,0.091414,0.091414,0.005556,0.091414,0.005556,0.091414,0.005556,0.520707,0.091414,0.005556,2.714286,2.857143,3.142857,03,Female,Development
MSP-IMPROV-S05A-F03-S-MF04.wav,0.005556,0.215432,0.005556,0.110494,0.005556,0.005556,0.215432,0.425309,0.005556,0.005556,2.5,2.833333,3.0,03,Female,Development
MSP-IMPROV-S05A-F03-T-FM01.wav,0.055263,0.270663,0.370078,0.104971,0.104971,0.022125,0.005556,0.022125,0.038694,0.005556,3.076923,1.846154,3.47619,03,Female,Development
MSP-IMPROV-S05A-F03-T-FM02.wav,0.005556,0.221429,0.329365,0.113492,0.113492,0.059524,0.046032,0.046032,0.046032,0.019048,2.935484,1.83871,3.346154,03,Female,Development
MSP-IMPROV-S05A-F04-P-FM01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.140476,0.005556,0.275397,0.140476,0.410317,2.6,3.4,3.4,04,Female,Test
MSP-IMPROV-S05A-F04-S-FM01.wav,0.058025,0.267901,0.267901,0.005556,0.267901,0.058025,0.005556,0.005556,0.058025,0.005556,3.2,2.0,3.4,04,Female,Test
MSP-IMPROV-S05A-F04-S-FM02.wav,0.1,0.194444,0.383333,0.194444,0.1,0.005556,0.005556,0.005556,0.005556,0.005556,2.6,2.0,3.0,04,Female,Test
MSP-IMPROV-S05A-F04-S-MF01.wav,0.005556,0.1,0.005556,0.194444,0.005556,0.1,0.005556,0.383333,0.005556,0.194444,2.2,3.0,2.6,04,Female,Test
MSP-IMPROV-S05A-F04-S-MF02.wav,0.005556,0.005556,0.005556,0.162963,0.005556,0.005556,0.005556,0.635185,0.005556,0.162963,3.0,2.8,3.0,04,Female,Test
MSP-IMPROV-S05A-F04-T-FM01.wav,0.076834,0.183753,0.059015,0.165933,0.165933,0.005556,0.005556,0.32631,0.005556,0.005556,2.233333,2.433333,2.766667,04,Female,Test
MSP-IMPROV-S05A-F05-P-FM01.wav,0.005556,0.005556,0.005556,0.140476,0.005556,0.005556,0.005556,0.680159,0.005556,0.140476,1.666667,3.0,2.333333,05,Female,Train
MSP-IMPROV-S05A-F05-P-FM02.wav,0.110494,0.005556,0.005556,0.110494,0.005556,0.005556,0.005556,0.635185,0.110494,0.005556,2.0,2.857143,1.857143,05,Female,Train
MSP-IMPROV-S05A-F05-P-FM03.wav,0.1,0.194444,0.194444,0.1,0.1,0.005556,0.005556,0.194444,0.005556,0.1,2.6,2.6,2.2,05,Female,Train
MSP-IMPROV-S05A-F05-S-FM01.wav,0.005556,0.177273,0.692424,0.005556,0.091414,0.005556,0.005556,0.005556,0.005556,0.005556,3.5,1.875,3.875,05,Female,Train
MSP-IMPROV-S05A-F05-S-FM02.wav,0.005556,0.34899,0.434848,0.005556,0.091414,0.091414,0.005556,0.005556,0.005556,0.005556,3.0,2.2,3.8,05,Female,Train
MSP-IMPROV-S05A-F05-S-FM03.wav,0.005556,0.223504,0.368803,0.005556,0.078205,0.150855,0.005556,0.005556,0.150855,0.005556,3.6,2.0,3.4,05,Female,Train
MSP-IMPROV-S05A-F05-S-FM04.wav,0.005556,0.194444,0.477778,0.005556,0.1,0.1,0.005556,0.005556,0.1,0.005556,4.2,1.6,3.2,05,Female,Train
MSP-IMPROV-S05A-F05-S-MF01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.140476,0.005556,0.680159,0.005556,0.140476,3.0,3.0,3.6,05,Female,Train
MSP-IMPROV-S05A-F05-S-MF02.wav,0.005556,0.223504,0.296154,0.005556,0.005556,0.005556,0.005556,0.078205,0.296154,0.078205,3.166667,2.5,3.333333,05,Female,Train
MSP-IMPROV-S05A-F05-S-MF03.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.288889,0.005556,0.005556,0.005556,0.666667,3.285714,4.714286,3.857143,05,Female,Train
MSP-IMPROV-S05A-F05-T-FM01.wav,0.022125,0.303801,0.386647,0.088402,0.088402,0.038694,0.022125,0.038694,0.005556,0.005556,3.16,1.88,3.16,05,Female,Train
MSP-IMPROV-S05A-F06-S-FM01.wav,0.005556,0.383333,0.288889,0.005556,0.005556,0.005556,0.005556,0.194444,0.005556,0.1,3.166667,2.5,2.333333,06,Female,Train
MSP-IMPROV-S05A-F06-S-FM02.wav,0.005556,0.32037,0.32037,0.005556,0.257407,0.005556,0.005556,0.005556,0.068519,0.005556,3.8,1.6,4.0,06,Female,Train
MSP-IMPROV-S05A-F06-S-FM03.wav,0.005556,0.300694,0.241667,0.005556,0.182639,0.005556,0.005556,0.241667,0.005556,0.005556,2.75,2.0,3.375,06,Female,Train
MSP-IMPROV-S05A-F06-S-MF01.wav,0.005556,0.32037,0.162963,0.084259,0.084259,0.084259,0.084259,0.162963,0.005556,0.005556,3.0,2.166667,3.166667,06,Female,Train
MSP-IMPROV-S05A-F06-S-MF02.wav,0.005556,0.1,0.1,0.194444,0.005556,0.005556,0.288889,0.1,0.194444,0.005556,3.6,2.4,3.4,06,Female,Train
MSP-IMPROV-S05A-F06-T-FM01.wav,0.020547,0.305379,0.230423,0.020547,0.050529,0.06552,0.035538,0.18545,0.035538,0.050529,2.571429,2.5,2.785714,06,Female,Train
MSP-IMPROV-S05A-M01-P-FM01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.95,0.005556,0.005556,1.6,3.0,2.0,01,Male,Train
MSP-IMPROV-S05A-M01-P-MF01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.95,0.005556,0.005556,1.6,2.8,2.0,01,Male,Train
MSP-IMPROV-S05A-M01-P-MF02.wav,0.005556,0.172222,0.172222,0.061111,0.061111,0.005556,0.005556,0.172222,0.172222,0.172222,2.333333,2.833333,3.166667,01,Male,Train
MSP-IMPROV-S05A-M01-P-MF03.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.110494,0.005556,0.110494,0.110494,0.635185,2.333333,4.0,2.666667,01,Male,Train
MSP-IMPROV-S05A-M01-P-MF04.wav,0.005556,0.241667,0.005556,0.005556,0.005556,0.005556,0.005556,0.595833,0.123611,0.005556,1.6,2.8,2.2,01,Male,Train
MSP-IMPROV-S05A-M01-P-MF05.wav,0.005556,0.005556,0.005556,0.275397,0.005556,0.005556,0.005556,0.680159,0.005556,0.005556,1.5,3.0,3.166667,01,Male,Train
MSP-IMPROV-S05A-M01-P-MF06.wav,0.005556,0.005556,0.005556,0.005556,0.140476,0.005556,0.005556,0.815079,0.005556,0.005556,1.333333,2.833333,1.833333,01,Male,Train
MSP-IMPROV-S05A-M01-S-FM01.wav,0.005556,0.140476,0.140476,0.140476,0.140476,0.005556,0.140476,0.140476,0.140476,0.005556,2.4,2.0,2.8,01,Male,Train
MSP-IMPROV-S05A-M01-S-FM02.wav,0.140476,0.005556,0.005556,0.140476,0.005556,0.005556,0.005556,0.680159,0.005556,0.005556,2.0,2.8,3.4,01,Male,Train
MSP-IMPROV-S05A-M01-S-FM03.wav,0.005556,0.32037,0.110494,0.005556,0.110494,0.005556,0.005556,0.425309,0.005556,0.005556,2.4,2.8,2.4,01,Male,Train
MSP-IMPROV-S05A-M01-S-MF01.wav,0.005556,0.241667,0.399074,0.005556,0.162963,0.005556,0.005556,0.084259,0.084259,0.005556,3.4,1.6,3.6,01,Male,Train
MSP-IMPROV-S05A-M01-S-MF02.wav,0.005556,0.257407,0.383333,0.005556,0.131481,0.005556,0.005556,0.068519,0.068519,0.068519,2.0,1.857143,3.857143,01,Male,Train
MSP-IMPROV-S05A-M01-S-MF03.wav,0.005556,0.32037,0.530247,0.005556,0.005556,0.005556,0.005556,0.110494,0.005556,0.005556,2.8,2.0,3.2,01,Male,Train
MSP-IMPROV-S05A-M01-S-MF04.wav,0.005556,0.383333,0.288889,0.1,0.005556,0.005556,0.005556,0.194444,0.005556,0.005556,3.0,2.166667,3.0,01,Male,Train
MSP-IMPROV-S05A-M01-S-MF05.wav,0.005556,0.241667,0.005556,0.123611,0.005556,0.005556,0.005556,0.595833,0.005556,0.005556,2.0,2.6,2.6,01,Male,Train
MSP-IMPROV-S05A-M01-S-MF06.wav,0.005556,0.263131,0.434848,0.091414,0.091414,0.005556,0.005556,0.005556,0.005556,0.091414,2.2,2.0,3.0,01,Male,Train
